userid,foodid,rating
17102048,50,4
17102048,10,4
17102048,22,1
17102048,9,3
17102048,58,4
17102048,5,4
17102048,2,2
17102048,72,4
17102048,80,4
17102048,40,5
17102048,33,1
17102048,79,2
17102048,15,4
17102048,10,3
17102048,6,2
17102048,61,1
17102048,11,4
17102048,62,2
17102048,24,3
17102048,4,5
17102048,42,5
17102048,75,3
17102048,17,2
17102048,77,1
17102048,73,3
17102049,61,3
17102049,20,2
17102049,29,2
17102049,74,4
17102049,29,3
17102049,26,5
17102049,72,5
17102049,6,3
17102049,33,4
17102049,25,5
17102049,48,2
17102049,42,4
17102049,20,3
17102049,69,2
17102049,37,2
17102049,60,5
17102049,33,3
17102049,58,5
17102049,21,1
17102049,69,3
17102049,30,2
17102049,67,1
17102049,68,3
17102049,61,5
17102049,13,4
17102049,35,4
17102049,31,5
17102049,51,4
17102049,69,5
17102049,29,4
17102049,17,4
17102049,56,5
17102049,80,3
17102049,31,2
17102049,4,5
17102049,33,2
17102049,40,4
17102049,43,2
17102049,22,1
17102049,17,1
17102049,27,1
17102049,18,1
17102049,25,4
17102049,14,5
17102049,6,1
17102049,13,2
17102049,8,5
17102049,18,4
17102049,21,4
17102049,7,2
17102050,52,1
17102050,11,4
17102050,50,2
17102050,48,3
17102050,9,2
17102050,71,3
17102050,47,2
17102050,17,4
17102050,66,5
17102050,49,3
17102050,4,1
17102050,25,5
17102050,20,3
17102050,45,5
17102050,54,1
17102050,25,2
17102050,47,2
17102050,59,5
17102050,3,5
17102050,35,4
17102050,48,5
17102050,41,3
17102050,24,5
17102050,23,1
17102050,79,2
17102050,11,3
17102050,16,5
17102050,34,5
17102050,42,1
17102050,58,2
17102050,36,4
17102050,68,5
17102050,29,2
17102050,26,1
17102050,70,2
17102050,80,5
17102050,18,2
17102050,15,2
17102050,68,4
17102050,20,4
17102050,31,5
17102050,78,5
17102050,7,2
17102050,51,3
17102050,81,1
17102050,8,3
17102050,26,5
17102050,58,5
17102050,18,5
17102050,72,3
17102051,59,1
17102051,52,1
17102051,17,4
17102051,61,5
17102051,24,2
17102051,60,3
17102051,68,5
17102051,17,1
17102051,47,5
17102051,65,5
17102051,71,2
17102051,21,2
17102051,3,4
17102051,34,3
17102051,20,3
17102051,62,5
17102051,14,5
17102051,52,3
17102051,80,5
17102051,81,4
17102051,7,4
17102051,16,3
17102051,34,1
17102051,51,3
17102051,4,2
17102051,31,1
17102051,58,1
17102051,69,1
17102051,22,1
17102051,68,2
17102051,10,2
17102051,15,2
17102051,4,5
17102051,67,2
17102051,63,3
17102051,22,1
17102051,19,5
17102051,25,4
17102051,40,5
17102051,1,5
17102051,18,1
17102051,10,1
17102051,31,1
17102051,46,5
17102051,15,2
17102051,20,2
17102051,66,5
17102051,78,2
17102051,45,5
17102051,4,5
17102052,31,1
17102052,21,5
17102052,60,1
17102052,21,2
17102052,30,2
17102052,73,3
17102052,7,2
17102052,27,4
17102052,6,2
17102052,63,3
17102052,47,5
17102052,71,3
17102052,39,1
17102052,9,3
17102052,41,4
17102052,50,1
17102052,79,5
17102052,73,2
17102052,23,1
17102052,77,3
17102052,47,3
17102052,13,3
17102052,69,3
17102052,53,4
17102052,19,3
17102052,7,4
17102052,57,5
17102052,52,2
17102052,3,3
17102052,32,5
17102052,22,5
17102052,21,3
17102052,34,5
17102052,3,4
17102052,50,4
17102052,1,3
17102052,18,5
17102052,6,1
17102052,29,1
17102052,15,2
17102052,60,2
17102052,16,3
17102052,30,1
17102052,43,2
17102052,15,2
17102052,28,5
17102052,27,2
17102052,74,2
17102052,6,4
17102052,33,2
17102053,53,2
17102053,50,4
17102053,45,3
17102053,42,5
17102053,8,4
17102053,57,3
17102053,39,1
17102053,33,3
17102053,13,4
17102053,5,3
17102053,10,3
17102053,63,2
17102053,72,2
17102053,57,3
17102053,42,4
17102053,39,5
17102053,11,4
17102053,39,5
17102053,56,4
17102053,43,2
17102053,22,3
17102053,2,3
17102053,12,3
17102053,46,2
17102053,54,3
17102053,44,5
17102053,61,2
17102053,75,3
17102053,45,1
17102053,15,5
17102053,25,5
17102053,40,4
17102053,32,4
17102053,29,3
17102053,73,3
17102053,36,5
17102053,44,2
17102053,32,1
17102053,60,4
17102053,6,3
17102053,69,4
17102053,75,2
17102053,30,2
17102053,71,4
17102053,17,3
17102053,9,5
17102053,11,1
17102053,15,3
17102053,29,4
17102053,80,1
17102054,13,4
17102054,4,2
17102054,30,1
17102054,26,3
17102054,13,2
17102054,30,2
17102054,5,1
17102054,49,5
17102054,44,2
17102054,78,4
17102054,55,3
17102054,41,4
17102054,52,5
17102054,43,3
17102054,16,4
17102054,17,1
17102054,30,4
17102054,74,4
17102054,22,3
17102054,24,2
17102054,73,5
17102054,67,4
17102054,72,4
17102054,16,2
17102054,45,2
17102054,28,1
17102054,23,2
17102054,41,3
17102054,51,2
17102054,28,1
17102054,28,5
17102054,35,1
17102054,78,2
17102054,21,4
17102054,16,1
17102054,1,2
17102054,13,4
17102054,57,2
17102054,3,4
17102054,32,3
17102054,19,3
17102054,22,5
17102054,64,3
17102054,9,2
17102054,77,2
17102054,72,5
17102054,29,2
17102054,12,5
17102054,12,2
17102054,47,2
17102055,57,3
17102055,51,5
17102055,54,3
17102055,63,2
17102055,56,3
17102055,8,4
17102055,73,2
17102055,45,2
17102055,54,1
17102055,7,2
17102055,2,5
17102055,78,3
17102055,68,4
17102055,81,1
17102055,4,3
17102055,55,5
17102055,13,4
17102055,21,5
17102055,28,5
17102055,9,5
17102055,21,4
17102055,5,3
17102055,50,5
17102055,8,5
17102055,3,5
17102055,14,5
17102055,59,1
17102055,24,5
17102055,69,5
17102055,67,3
17102055,56,5
17102055,13,5
17102055,23,1
17102055,24,1
17102055,24,2
17102055,11,4
17102055,75,4
17102055,77,3
17102055,59,3
17102055,38,1
17102055,10,1
17102055,13,4
17102055,70,2
17102055,53,4
17102055,34,2
17102055,62,5
17102055,57,1
17102055,50,2
17102055,21,5
17102055,61,1
17102056,18,1
17102056,29,3
17102056,51,2
17102056,18,2
17102056,79,3
17102056,37,4
17102056,79,2
17102056,65,5
17102056,18,1
17102056,64,5
17102056,11,3
17102056,66,3
17102056,54,3
17102056,47,4
17102056,40,1
17102056,76,5
17102056,54,3
17102056,45,2
17102056,73,2
17102056,50,1
17102056,5,3
17102056,17,1
17102056,59,2
17102056,57,2
17102056,30,5
17102056,78,1
17102056,7,2
17102056,70,5
17102056,36,2
17102056,71,1
17102056,2,3
17102056,39,3
17102056,45,1
17102056,76,1
17102056,35,3
17102056,49,1
17102056,69,3
17102056,11,3
17102056,16,3
17102056,64,3
17102056,21,3
17102056,77,5
17102056,25,1
17102056,40,1
17102056,51,5
17102056,6,2
17102056,61,4
17102056,66,2
17102056,39,1
17102056,63,1
17102057,25,3
17102057,34,4
17102057,12,3
17102057,81,3
17102057,55,5
17102057,18,2
17102057,3,1
17102057,68,3
17102057,2,4
17102057,4,5
17102057,41,3
17102057,3,1
17102057,25,1
17102057,69,5
17102057,55,1
17102057,72,1
17102057,13,5
17102057,76,5
17102057,79,3
17102057,10,5
17102057,8,4
17102057,43,1
17102057,73,2
17102057,33,5
17102057,55,4
17102057,56,2
17102057,33,2
17102057,59,2
17102057,20,4
17102057,78,2
17102057,72,2
17102057,66,5
17102057,74,2
17102057,55,2
17102057,19,3
17102057,49,5
17102057,30,3
17102057,74,2
17102057,24,1
17102057,47,4
17102057,52,5
17102057,42,1
17102057,56,4
17102057,49,4
17102057,35,3
17102057,16,1
17102057,65,3
17102057,68,5
17102057,21,5
17102057,11,4
17102058,39,3
17102058,43,5
17102058,12,5
17102058,45,5
17102058,7,1
17102058,74,1
17102058,71,1
17102058,59,5
17102058,53,5
17102058,42,3
17102058,9,5
17102058,42,3
17102058,76,4
17102058,70,1
17102058,31,4
17102058,45,4
17102058,46,5
17102058,64,3
17102058,49,2
17102058,23,3
17102058,25,4
17102058,74,3
17102058,32,3
17102058,24,3
17102058,9,1
17102058,15,2
17102058,41,4
17102058,72,1
17102058,58,3
17102058,6,1
17102058,20,2
17102058,65,5
17102058,80,4
17102058,55,1
17102058,44,4
17102058,56,4
17102058,74,4
17102058,54,4
17102058,76,1
17102058,80,1
17102058,77,1
17102058,67,1
17102058,69,3
17102058,47,5
17102058,59,4
17102058,27,5
17102058,36,3
17102058,46,4
17102058,39,4
17102058,56,3
17102059,51,1
17102059,32,2
17102059,67,4
17102059,48,1
17102059,41,5
17102059,17,2
17102059,21,2
17102059,14,5
17102059,65,1
17102059,17,4
17102059,22,5
17102059,27,5
17102059,78,4
17102059,18,3
17102059,49,5
17102059,69,3
17102059,2,3
17102059,65,1
17102059,5,3
17102059,19,1
17102059,48,2
17102059,41,2
17102059,67,5
17102059,78,5
17102059,39,4
17102059,46,5
17102059,21,1
17102059,48,3
17102059,26,1
17102059,36,3
17102059,74,1
17102059,18,1
17102059,56,1
17102059,32,4
17102059,25,4
17102059,11,5
17102059,69,2
17102059,58,1
17102059,79,1
17102059,78,1
17102059,5,4
17102059,5,1
17102059,17,2
17102059,2,2
17102059,28,4
17102059,53,5
17102059,36,3
17102059,20,4
17102059,24,5
17102059,59,4
17102060,23,2
17102060,6,4
17102060,3,3
17102060,36,3
17102060,28,4
17102060,33,2
17102060,32,2
17102060,74,3
17102060,13,4
17102060,74,4
17102060,7,1
17102060,42,4
17102060,12,3
17102060,30,2
17102060,11,1
17102060,53,4
17102060,57,3
17102060,79,1
17102060,59,2
17102060,4,5
17102060,48,3
17102060,8,3
17102060,55,2
17102060,39,3
17102060,21,3
17102060,59,1
17102060,41,2
17102060,3,5
17102060,26,1
17102060,37,3
17102060,8,1
17102060,41,4
17102060,42,2
17102060,34,4
17102060,38,2
17102060,56,3
17102060,10,4
17102060,74,4
17102060,15,5
17102060,66,5
17102060,37,3
17102060,65,1
17102060,17,1
17102060,30,5
17102060,10,5
17102060,54,1
17102060,75,3
17102060,12,2
17102060,11,5
17102060,7,2
17102061,75,1
17102061,15,3
17102061,78,4
17102061,12,5
17102061,64,5
17102061,24,1
17102061,46,1
17102061,20,1
17102061,16,5
17102061,38,4
17102061,59,3
17102061,29,1
17102061,10,5
17102061,74,1
17102061,71,1
17102061,58,1
17102061,12,3
17102061,54,4
17102061,32,3
17102061,53,1
17102061,31,3
17102061,2,2
17102061,31,5
17102061,48,4
17102061,65,3
17102061,54,4
17102061,4,2
17102061,17,2
17102061,8,4
17102061,33,3
17102061,10,1
17102061,65,2
17102061,80,3
17102061,80,1
17102061,15,2
17102061,39,5
17102061,23,5
17102061,52,2
17102061,8,4
17102061,49,4
17102061,69,4
17102061,74,5
17102061,48,5
17102061,70,2
17102061,18,4
17102061,36,1
17102061,66,3
17102061,24,5
17102061,11,2
17102061,50,3
17102062,40,1
17102062,50,1
17102062,70,3
17102062,48,3
17102062,29,4
17102062,1,4
17102062,30,1
17102062,34,2
17102062,2,5
17102062,76,1
17102062,57,3
17102062,79,1
17102062,51,3
17102062,41,3
17102062,59,5
17102062,30,2
17102062,57,2
17102062,39,1
17102062,11,5
17102062,28,3
17102062,44,2
17102062,81,2
17102062,68,4
17102062,63,5
17102062,47,3
17102062,14,3
17102062,46,2
17102062,78,2
17102062,16,1
17102062,22,4
17102062,29,4
17102062,75,4
17102062,77,5
17102062,64,2
17102062,25,4
17102062,31,4
17102062,21,2
17102062,6,1
17102062,3,1
17102062,55,2
17102062,19,1
17102062,62,2
17102062,24,4
17102062,70,5
17102062,22,3
17102062,57,1
17102062,20,4
17102062,23,5
17102062,79,2
17102062,59,5
17102063,63,4
17102063,59,4
17102063,28,4
17102063,34,3
17102063,67,1
17102063,70,3
17102063,40,3
17102063,31,4
17102063,73,3
17102063,17,1
17102063,49,1
17102063,11,4
17102063,39,5
17102063,42,3
17102063,2,5
17102063,30,5
17102063,5,5
17102063,23,1
17102063,30,2
17102063,34,5
17102063,57,3
17102063,45,4
17102063,45,5
17102063,58,4
17102063,29,3
17102063,51,2
17102063,68,1
17102063,10,5
17102063,81,4
17102063,59,1
17102063,50,4
17102063,26,4
17102063,41,2
17102063,30,5
17102063,46,3
17102063,52,4
17102063,13,2
17102063,25,5
17102063,23,2
17102063,7,3
17102063,44,1
17102063,53,3
17102063,6,2
17102063,62,1
17102063,55,1
17102063,47,4
17102063,3,4
17102063,49,5
17102063,68,3
17102063,15,5
17102064,5,1
17102064,8,3
17102064,67,1
17102064,66,3
17102064,52,1
17102064,63,1
17102064,23,3
17102064,26,1
17102064,66,4
17102064,68,1
17102064,34,1
17102064,13,2
17102064,60,2
17102064,33,5
17102064,72,5
17102064,4,1
17102064,7,3
17102064,79,3
17102064,79,4
17102064,37,1
17102064,10,4
17102064,48,1
17102064,78,2
17102064,25,4
17102064,9,3
17102064,19,4
17102064,26,5
17102064,48,2
17102064,23,5
17102064,75,5
17102064,37,2
17102064,54,4
17102064,73,5
17102064,29,5
17102064,70,1
17102064,47,4
17102064,30,2
17102064,39,1
17102064,41,1
17102064,24,5
17102064,69,1
17102064,66,2
17102064,1,1
17102064,7,5
17102064,44,3
17102064,26,5
17102064,10,4
17102064,30,3
17102064,13,1
17102064,18,2
17102065,39,4
17102065,42,5
17102065,58,1
17102065,66,2
17102065,48,4
17102065,16,2
17102065,46,5
17102065,46,1
17102065,40,5
17102065,10,5
17102065,14,4
17102065,78,4
17102065,72,2
17102065,52,2
17102065,12,3
17102065,56,4
17102065,73,5
17102065,65,5
17102065,25,4
17102065,51,4
17102065,31,5
17102065,53,4
17102065,48,5
17102065,41,4
17102065,71,3
17102065,22,2
17102065,32,1
17102065,19,1
17102065,42,4
17102065,40,5
17102065,47,3
17102065,10,1
17102065,32,4
17102065,65,1
17102065,74,2
17102065,10,2
17102065,33,4
17102065,56,3
17102065,68,1
17102065,76,2
17102065,50,5
17102065,64,3
17102065,31,4
17102065,68,2
17102065,48,1
17102065,37,1
17102065,50,4
17102065,53,4
17102065,1,3
17102065,56,2
17102066,42,2
17102066,11,2
17102066,43,2
17102066,12,5
17102066,32,1
17102066,74,2
17102066,49,1
17102066,24,4
17102066,11,1
17102066,71,5
17102066,22,1
17102066,32,3
17102066,55,2
17102066,57,3
17102066,76,2
17102066,7,5
17102066,49,2
17102066,2,3
17102066,56,3
17102066,44,3
17102066,46,1
17102066,14,4
17102066,48,2
17102066,44,5
17102066,76,3
17102066,31,3
17102066,29,1
17102066,77,1
17102066,62,1
17102066,80,5
17102066,65,1
17102066,10,2
17102066,6,3
17102066,22,2
17102066,20,2
17102066,13,2
17102066,32,4
17102066,52,4
17102066,71,1
17102066,66,5
17102066,36,5
17102066,54,1
17102066,37,3
17102066,51,3
17102066,76,2
17102066,9,1
17102066,55,5
17102066,33,2
17102066,55,2
17102066,73,3
17102067,56,3
17102067,30,1
17102067,49,2
17102067,53,2
17102067,74,5
17102067,29,3
17102067,34,2
17102067,79,4
17102067,33,1
17102067,65,1
17102067,5,2
17102067,75,1
17102067,72,2
17102067,3,3
17102067,56,2
17102067,28,1
17102067,44,1
17102067,21,1
17102067,8,2
17102067,55,1
17102067,59,2
17102067,45,2
17102067,57,1
17102067,66,3
17102067,10,5
17102067,35,2
17102067,72,5
17102067,49,3
17102067,28,4
17102067,63,2
17102067,58,5
17102067,65,1
17102067,5,1
17102067,27,2
17102067,12,3
17102067,66,4
17102067,73,1
17102067,3,2
17102067,14,4
17102067,13,4
17102067,39,1
17102067,29,1
17102067,72,2
17102067,63,3
17102067,22,1
17102067,28,1
17102067,27,4
17102067,26,3
17102067,20,5
17102067,53,2
17102068,29,5
17102068,16,3
17102068,55,4
17102068,53,3
17102068,78,3
17102068,34,2
17102068,8,4
17102068,44,3
17102068,32,5
17102068,77,1
17102068,6,2
17102068,81,2
17102068,65,5
17102068,71,2
17102068,51,5
17102068,47,4
17102068,67,3
17102068,48,5
17102068,48,2
17102068,37,2
17102068,11,5
17102068,12,3
17102068,3,2
17102068,69,2
17102068,67,5
17102068,17,4
17102068,21,3
17102068,16,3
17102068,71,3
17102068,16,2
17102068,55,1
17102068,12,1
17102068,27,5
17102068,26,1
17102068,78,2
17102068,3,5
17102068,12,5
17102068,42,4
17102068,8,2
17102068,25,4
17102068,58,5
17102068,1,5
17102068,4,4
17102068,62,1
17102068,36,1
17102068,37,3
17102068,48,5
17102068,40,2
17102068,9,1
17102068,52,5
17102069,48,3
17102069,21,5
17102069,40,5
17102069,16,3
17102069,14,1
17102069,46,5
17102069,34,3
17102069,44,5
17102069,69,3
17102069,50,4
17102069,28,2
17102069,26,1
17102069,8,2
17102069,12,4
17102069,33,5
17102069,7,2
17102069,65,5
17102069,23,4
17102069,57,3
17102069,10,3
17102069,33,4
17102069,40,4
17102069,77,4
17102069,38,2
17102069,34,2
17102069,81,2
17102069,81,2
17102069,46,5
17102069,6,1
17102069,64,4
17102069,49,5
17102069,27,3
17102069,22,4
17102069,73,4
17102069,51,4
17102069,30,1
17102069,78,5
17102069,17,2
17102069,66,3
17102069,81,2
17102069,4,1
17102069,45,4
17102069,23,2
17102069,4,1
17102069,30,5
17102069,8,2
17102069,26,2
17102069,18,2
17102069,73,2
17102069,25,1
17102070,24,5
17102070,50,1
17102070,37,3
17102070,42,3
17102070,79,5
17102070,14,2
17102070,29,4
17102070,63,2
17102070,26,5
17102070,74,2
17102070,9,2
17102070,34,5
17102070,81,4
17102070,44,3
17102070,24,4
17102070,17,1
17102070,44,1
17102070,70,2
17102070,11,3
17102070,16,1
17102070,17,1
17102070,56,1
17102070,4,5
17102070,58,4
17102070,78,1
17102070,74,4
17102070,2,2
17102070,58,4
17102070,52,3
17102070,20,4
17102070,45,2
17102070,9,3
17102070,67,2
17102070,61,4
17102070,1,1
17102070,29,4
17102070,27,5
17102070,66,3
17102070,68,3
17102070,56,2
17102070,58,3
17102070,29,2
17102070,29,4
17102070,46,2
17102070,75,5
17102070,66,4
17102070,1,2
17102070,36,5
17102070,57,1
17102070,67,2
17102071,45,2
17102071,30,2
17102071,81,4
17102071,52,2
17102071,64,2
17102071,31,5
17102071,73,1
17102071,67,3
17102071,47,3
17102071,70,2
17102071,53,1
17102071,78,1
17102071,53,3
17102071,15,1
17102071,71,1
17102071,40,4
17102071,6,4
17102071,49,5
17102071,35,2
17102071,61,4
17102071,61,3
17102071,53,1
17102071,14,1
17102071,29,3
17102071,32,5
17102071,26,3
17102071,12,5
17102071,26,2
17102071,68,4
17102071,24,3
17102071,52,4
17102071,68,5
17102071,52,1
17102071,62,5
17102071,13,1
17102071,18,4
17102071,39,3
17102071,49,3
17102071,80,3
17102071,35,4
17102071,13,5
17102071,26,5
17102071,46,2
17102071,44,4
17102071,29,1
17102071,53,5
17102071,66,5
17102071,15,5
17102071,29,5
17102071,72,2
17102072,8,4
17102072,15,2
17102072,6,5
17102072,59,3
17102072,32,4
17102072,34,3
17102072,16,4
17102072,64,5
17102072,26,3
17102072,26,1
17102072,64,1
17102072,74,2
17102072,15,4
17102072,81,3
17102072,66,3
17102072,47,2
17102072,10,4
17102072,12,5
17102072,48,1
17102072,8,4
17102072,44,4
17102072,80,1
17102072,22,2
17102072,43,5
17102072,25,1
17102072,13,5
17102072,64,4
17102072,50,1
17102072,14,3
17102072,8,5
17102072,71,5
17102072,10,3
17102072,74,5
17102072,34,5
17102072,49,5
17102072,7,5
17102072,18,3
17102072,10,2
17102072,68,2
17102072,1,2
17102072,12,2
17102072,50,1
17102072,49,2
17102072,17,4
17102072,53,5
17102072,8,5
17102072,78,4
17102072,71,4
17102072,14,1
17102072,15,5
17102073,66,1
17102073,81,3
17102073,8,5
17102073,16,1
17102073,62,3
17102073,55,3
17102073,31,2
17102073,45,5
17102073,67,1
17102073,21,1
17102073,49,2
17102073,45,4
17102073,62,4
17102073,57,2
17102073,25,2
17102073,49,1
17102073,1,5
17102073,31,2
17102073,56,1
17102073,59,4
17102073,74,3
17102073,50,3
17102073,19,3
17102073,40,1
17102073,31,5
17102073,3,3
17102073,25,4
17102073,78,4
17102073,5,3
17102073,17,1
17102073,78,2
17102073,32,5
17102073,56,2
17102073,38,4
17102073,21,5
17102073,36,3
17102073,62,2
17102073,77,5
17102073,20,5
17102073,53,2
17102073,36,5
17102073,20,5
17102073,75,3
17102073,43,3
17102073,40,1
17102073,26,5
17102073,24,1
17102073,26,4
17102073,17,4
17102073,61,4
17102074,63,3
17102074,27,3
17102074,7,4
17102074,31,2
17102074,73,1
17102074,6,5
17102074,79,4
17102074,3,4
17102074,16,5
17102074,35,5
17102074,42,5
17102074,7,4
17102074,34,2
17102074,31,2
17102074,80,4
17102074,46,5
17102074,47,1
17102074,4,2
17102074,60,5
17102074,49,2
17102074,36,5
17102074,20,4
17102074,2,3
17102074,24,3
17102074,14,3
17102074,6,5
17102074,70,2
17102074,15,5
17102074,69,1
17102074,22,5
17102074,70,5
17102074,64,3
17102074,19,2
17102074,20,2
17102074,80,5
17102074,81,3
17102074,63,4
17102074,2,1
17102074,68,5
17102074,58,5
17102074,77,5
17102074,36,5
17102074,23,1
17102074,33,3
17102074,71,3
17102074,59,3
17102074,47,4
17102074,38,1
17102074,56,5
17102074,67,3
17102075,60,1
17102075,49,1
17102075,31,5
17102075,8,3
17102075,68,3
17102075,69,3
17102075,37,3
17102075,9,1
17102075,48,4
17102075,72,3
17102075,41,5
17102075,55,5
17102075,60,3
17102075,8,5
17102075,27,1
17102075,17,3
17102075,14,5
17102075,38,5
17102075,24,3
17102075,35,1
17102075,81,2
17102075,58,5
17102075,52,3
17102075,48,2
17102075,23,2
17102075,47,1
17102075,41,1
17102075,38,1
17102075,42,2
17102075,5,2
17102075,7,5
17102075,53,2
17102075,55,5
17102075,2,2
17102075,31,1
17102075,57,2
17102075,45,3
17102075,43,3
17102075,50,1
17102075,7,5
17102075,16,4
17102075,76,1
17102075,74,5
17102075,24,4
17102075,4,4
17102075,52,5
17102075,36,5
17102075,43,2
17102075,43,4
17102075,28,2
17102076,54,1
17102076,62,5
17102076,36,1
17102076,81,1
17102076,31,4
17102076,43,5
17102076,13,1
17102076,72,4
17102076,21,4
17102076,77,1
17102076,24,5
17102076,3,3
17102076,22,3
17102076,41,5
17102076,65,2
17102076,43,2
17102076,39,5
17102076,37,3
17102076,61,3
17102076,62,4
17102076,2,1
17102076,42,3
17102076,25,1
17102076,22,3
17102076,13,3
17102076,54,5
17102076,74,5
17102076,23,3
17102076,45,1
17102076,75,4
17102076,15,4
17102076,62,5
17102076,5,4
17102076,15,5
17102076,9,4
17102076,56,2
17102076,12,3
17102076,10,5
17102076,77,2
17102076,25,3
17102076,46,5
17102076,16,1
17102076,24,2
17102076,29,3
17102076,12,2
17102076,26,3
17102076,1,5
17102076,53,3
17102076,6,5
17102076,49,4
17102077,57,5
17102077,44,2
17102077,50,4
17102077,37,3
17102077,44,1
17102077,53,1
17102077,70,3
17102077,72,2
17102077,48,3
17102077,42,3
17102077,13,4
17102077,55,5
17102077,45,3
17102077,36,5
17102077,77,3
17102077,1,1
17102077,6,1
17102077,66,4
17102077,30,4
17102077,50,4
17102077,6,3
17102077,23,2
17102077,60,2
17102077,49,1
17102077,33,3
17102077,44,2
17102077,64,1
17102077,69,2
17102077,34,4
17102077,23,3
17102077,42,2
17102077,4,5
17102077,6,5
17102077,37,4
17102077,5,1
17102077,4,4
17102077,81,4
17102077,50,2
17102077,30,3
17102077,10,1
17102077,54,2
17102077,19,1
17102077,18,5
17102077,32,5
17102077,29,2
17102077,40,1
17102077,29,3
17102077,4,5
17102077,20,3
17102077,17,3
17102078,62,2
17102078,58,2
17102078,32,5
17102078,56,2
17102078,32,4
17102078,8,5
17102078,37,4
17102078,9,1
17102078,58,1
17102078,31,5
17102078,79,4
17102078,3,2
17102078,35,1
17102078,58,5
17102078,13,5
17102078,4,2
17102078,43,5
17102078,58,4
17102078,78,1
17102078,16,1
17102078,42,4
17102078,6,2
17102078,66,5
17102078,7,4
17102078,75,1
17102078,74,2
17102078,59,3
17102078,74,1
17102078,15,3
17102078,59,5
17102078,66,1
17102078,49,2
17102078,80,4
17102078,22,3
17102078,6,2
17102078,4,5
17102078,71,4
17102078,5,2
17102078,51,1
17102078,47,4
17102078,70,5
17102078,49,2
17102078,2,4
17102078,18,3
17102078,15,5
17102078,71,3
17102078,36,5
17102078,81,2
17102078,27,3
17102078,59,3
17102079,3,1
17102079,60,4
17102079,1,4
17102079,71,2
17102079,68,2
17102079,64,4
17102079,63,1
17102079,78,3
17102079,13,3
17102079,16,1
17102079,9,5
17102079,10,4
17102079,49,4
17102079,5,1
17102079,32,4
17102079,19,3
17102079,62,5
17102079,10,5
17102079,39,3
17102079,76,3
17102079,49,2
17102079,53,4
17102079,75,2
17102079,43,3
17102079,4,2
17102079,18,1
17102079,57,5
17102079,35,4
17102079,36,4
17102079,15,3
17102079,50,2
17102079,10,3
17102079,37,1
17102079,10,4
17102079,49,2
17102079,70,5
17102079,47,3
17102079,55,4
17102079,55,4
17102079,78,3
17102079,14,4
17102079,30,2
17102079,77,3
17102079,39,5
17102079,5,4
17102079,60,1
17102079,54,1
17102079,8,3
17102079,56,3
17102079,44,1
17102080,55,5
17102080,67,2
17102080,16,3
17102080,57,3
17102080,28,1
17102080,73,3
17102080,25,2
17102080,57,1
17102080,3,2
17102080,51,4
17102080,18,4
17102080,33,1
17102080,10,2
17102080,14,3
17102080,46,2
17102080,54,2
17102080,53,2
17102080,35,1
17102080,65,5
17102080,71,5
17102080,29,5
17102080,10,4
17102080,16,1
17102080,17,5
17102080,24,3
17102080,51,5
17102080,36,2
17102080,56,2
17102080,12,3
17102080,12,3
17102080,32,4
17102080,11,3
17102080,81,3
17102080,73,5
17102080,74,2
17102080,17,4
17102080,54,1
17102080,31,4
17102080,21,2
17102080,70,1
17102080,43,2
17102080,65,5
17102080,38,5
17102080,54,3
17102080,10,4
17102080,10,1
17102080,59,1
17102080,63,4
17102080,19,4
17102080,22,1
17103001,65,1
17103001,52,4
17103001,71,1
17103001,61,2
17103001,67,4
17103001,57,3
17103001,20,1
17103001,59,5
17103001,33,2
17103001,54,4
17103001,69,4
17103001,18,1
17103001,14,4
17103001,15,1
17103001,73,1
17103001,13,4
17103001,19,2
17103001,15,3
17103001,66,2
17103001,72,1
17103001,33,1
17103001,69,5
17103001,59,1
17103001,68,4
17103001,44,1
17103001,19,1
17103001,11,1
17103001,43,1
17103001,36,2
17103001,33,3
17103001,62,5
17103001,60,2
17103001,49,4
17103001,55,1
17103001,62,1
17103002,4,4
17103002,9,4
17103002,45,1
17103002,18,5
17103002,31,5
17103002,55,1
17103002,58,2
17103002,70,5
17103002,21,2
17103002,81,2
17103002,5,5
17103002,18,3
17103002,79,3
17103002,49,3
17103002,49,3
17103002,77,2
17103002,11,5
17103002,68,1
17103002,76,5
17103002,25,4
17103002,9,5
17103002,2,1
17103002,24,3
17103002,22,4
17103002,27,2
17103002,79,2
17103002,40,4
17103002,24,3
17103002,9,3
17103002,36,3
17103002,80,3
17103002,46,1
17103002,46,3
17103002,33,5
17103002,27,5
17103003,23,2
17103003,8,5
17103003,45,2
17103003,18,4
17103003,31,1
17103003,40,1
17103003,29,4
17103003,72,3
17103003,55,1
17103003,75,1
17103003,18,3
17103003,58,3
17103003,30,1
17103003,32,5
17103003,78,5
17103003,9,2
17103003,3,1
17103003,73,3
17103003,43,1
17103003,2,2
17103003,33,1
17103003,79,2
17103003,53,1
17103003,31,4
17103003,77,3
17103003,80,1
17103003,69,3
17103003,40,4
17103003,56,5
17103003,3,1
17103003,26,4
17103003,29,2
17103003,48,2
17103003,61,2
17103003,16,1
17103004,39,4
17103004,56,5
17103004,76,2
17103004,36,4
17103004,3,3
17103004,35,5
17103004,81,5
17103004,7,1
17103004,35,5
17103004,11,4
17103004,77,1
17103004,23,4
17103004,51,4
17103004,38,3
17103004,6,5
17103004,50,2
17103004,74,5
17103004,28,1
